ITEM_SEQ,ITEM_NAME,ENTP_NAME,CHARTN,DRUG_SHAPE,COLOR_CLASS1,COLOR_CLASS2,PRINT_FRONT,PRINT_BACK,ETC_OTC_CODE,ITEM_ENG_NAME,CLASS_NO,LENG_LONG,LENG_SHORT,THICK,SOURCE_YEAR,RAG_TEXT
202300403,케이시가정10밀리그램(다파글리플로진프로판디올수화물),주식회사케이에스제약,노란색의 양면이 볼록한 다이아몬드형의 필름코팅정제,마름모형,주황,,마크,1분할선0,전문의약품,K-xiga Tab. 10mg,3960.0,11.1,8.1,4.5,2023,케이시가정10밀리그램(다파글리플로진프로판디올수화물) | 제조사: 주식회사케이에스제약 | 모양: 마름모형 | 색상: 주황 | 각인: 마크 1분할선0 | 전문의약품 | 노란색의 양면이 볼록한 다이아몬드형의 필름코팅정제
202200635,케이캡구강붕해정50밀리그램(테고프라잔),에이치케이이노엔(주),흰색의 볼록한 원형의 구강붕해정,원형,하양,,K,50,전문의약품,K-CAB ODT 50mg,2320.0,10.1,10.1,4.8,2022,케이캡구강붕해정50밀리그램(테고프라잔) | 제조사: 에이치케이이노엔(주) | 모양: 원형 | 색상: 하양 | 각인: K 50 | 전문의약품 | 흰색의 볼록한 원형의 구강붕해정
202203018,케이캡정25밀리그램(테고프라잔),에이치케이이노엔(주),연한 분홍색의 장방형 필름코팅정,장방형,분홍,,K,25,전문의약품,K-CAB Tab. 25mg,2320.0,8.7,4.3,2.8,2022,케이캡정25밀리그램(테고프라잔) | 제조사: 에이치케이이노엔(주) | 모양: 장방형 | 색상: 분홍 | 각인: K 25 | 전문의약품 | 연한 분홍색의 장방형 필름코팅정
202502530,케이테라잔정50밀리그램(테고프라잔),고려제약(주),연한 분홍색의 타원형 필름코팅정제,타원형,분홍,,KDC,T50,전문의약품,K-Terazan Tab 50mg,2320.0,10.4,4.9,4.6,2025,케이테라잔정50밀리그램(테고프라잔) | 제조사: 고려제약(주) | 모양: 타원형 | 색상: 분홍 | 각인: KDC T50 | 전문의약품 | 연한 분홍색의 타원형 필름코팅정제
202401072,코그닉스정(은행엽건조엑스),(주)종근당,녹색의 장방형 필름코팅정제,타원형,연두,,CNX,,일반의약품,CogniX Tab.,2190.0,16.2,8.2,5.4,2024,코그닉스정(은행엽건조엑스) | 제조사: (주)종근당 | 모양: 타원형 | 색상: 연두 | 각인: CNX | 일반의약품 | 녹색의 장방형 필름코팅정제
202502560,코대원플러스정,대원제약(주),진한 분홍색의 원형 필름코팅정,원형,빨강,,SCS,,전문의약품,Codaewon Plus Tab.,2220.0,9.1,9.1,5.2,2025,코대원플러스정 | 제조사: 대원제약(주) | 모양: 원형 | 색상: 빨강 | 각인: SCS | 전문의약품 | 진한 분홍색의 원형 필름코팅정
202107063,코드에이연질캡슐,동성제약(주),주황색의 내용물을 함유한 파란색의 타원형 연질캡슐,타원형,파랑,,코드에이,,일반의약품,Chord A S.C.,3190.0,15.5,9.7,9.7,2021,코드에이연질캡슐 | 제조사: 동성제약(주) | 모양: 타원형 | 색상: 파랑 | 각인: 코드에이 | 일반의약품 | 주황색의 내용물을 함유한 파란색의 타원형 연질캡슐
202201040,코발맥정,(주)다림바이오텍,노란색의 원형 필름코팅정제,원형,노랑,,마크,CM,일반의약품,Cobal MAC Tab.,3160.0,9.1,9.1,4.6,2022,코발맥정 | 제조사: (주)다림바이오텍 | 모양: 원형 | 색상: 노랑 | 각인: 마크 CM | 일반의약품 | 노란색의 원형 필름코팅정제
202301812,코비메타비정,메딕스제약(주),갈색의 장방형 필름코팅정,장방형,갈색,,CO,,일반의약품,Covimeta-vi Tab.,,16.3,8.6,6.7,2023,코비메타비정 | 제조사: 메딕스제약(주) | 모양: 장방형 | 색상: 갈색 | 각인: CO | 일반의약품 | 갈색의 장방형 필름코팅정
202103090,코스카정25밀리그램(로사르탄칼륨),에스케이케미칼(주),흰색의 원형 필름코팅정제,원형,하양,,SK,L25,전문의약품,Cosca tablet 25mg,2140.0,5.6,5.6,2.9,2021,코스카정25밀리그램(로사르탄칼륨) | 제조사: 에스케이케미칼(주) | 모양: 원형 | 색상: 하양 | 각인: SK L25 | 전문의약품 | 흰색의 원형 필름코팅정제
202500360,코시원큐캡슐,신일제약(주),"흰색 또는 미황색의 과립이 들어있는 상부 주황색, 하부 미황색의 경질캡슐제",장방형,주황,노랑,SI COS,,일반의약품,CO-SIWON Q Cap.,1410.0,17.6,6.0,6.0,2025,"코시원큐캡슐 | 제조사: 신일제약(주) | 모양: 장방형 | 색상: 주황 노랑 | 각인: SI COS | 일반의약품 | 흰색 또는 미황색의 과립이 들어있는 상부 주황색, 하부 미황색의 경질캡슐제"
202500864,코코엔캡슐,에스케이케미칼(주),"흰색 또는 미황색의 과립이 들어있는 상부 주황색, 하부 미황색의 경질캡슐제",장방형,주황,노랑,SK CCN,,일반의약품,CocoN Cap.,1410.0,17.3,5.6,6.0,2025,"코코엔캡슐 | 제조사: 에스케이케미칼(주) | 모양: 장방형 | 색상: 주황 노랑 | 각인: SK CCN | 일반의약품 | 흰색 또는 미황색의 과립이 들어있는 상부 주황색, 하부 미황색의 경질캡슐제"
202302576,코큐텐비타알부엑스정,일양약품(주),갈색을 띤 장방형의 필름코팅정,장방형,갈색,,ΛQX,,일반의약품,CoQ10 Vitaalbu X tab.,3190.0,19.8,8.7,5.8,2023,코큐텐비타알부엑스정 | 제조사: 일양약품(주) | 모양: 장방형 | 색상: 갈색 | 각인: ΛQX | 일반의약품 | 갈색을 띤 장방형의 필름코팅정
202500823,코큐헬씨타민포르테연질캡슐,(주)알피바이오,황갈색의 내용물을 함유한 암갈색의 장방형 연질캡슐,타원형,갈색,,RPCQHF,,일반의약품,CoQhealthytamingold Soft Cap.,3190.0,24.3,8.5,8.5,2025,코큐헬씨타민포르테연질캡슐 | 제조사: (주)알피바이오 | 모양: 타원형 | 색상: 갈색 | 각인: RPCQHF | 일반의약품 | 황갈색의 내용물을 함유한 암갈색의 장방형 연질캡슐
202501211,코텐비타큐연질캡슐,(주)알피바이오,황갈색의 내용물을 함유한 암갈색의 장방형 연질캡슐,타원형,갈색,,RP CQVQ,,일반의약품,Cotenvita Q Soft Cap.,3190.0,25.0,8.0,8.0,2025,코텐비타큐연질캡슐 | 제조사: (주)알피바이오 | 모양: 타원형 | 색상: 갈색 | 각인: RP CQVQ | 일반의약품 | 황갈색의 내용물을 함유한 암갈색의 장방형 연질캡슐
202500849,코텐파워골드연질캡슐,(주)알피바이오,황갈색의 내용물을 함유한 암갈색의 장방형 연질캡슐,타원형,갈색,,CoQGD,,일반의약품,Co10 Power gold Soft Cap.,3190.0,24.5,8.3,8.3,2025,코텐파워골드연질캡슐 | 제조사: (주)알피바이오 | 모양: 타원형 | 색상: 갈색 | 각인: CoQGD | 일반의약품 | 황갈색의 내용물을 함유한 암갈색의 장방형 연질캡슐
202302408,콕스듀오정,광동제약(주),두 개의 층으로 이루어진 황색의 장방형 필름코팅정,타원형,주황,,KDX,,전문의약품,Coxduo tab.,1140.0,13.3,8.1,7.3,2023,콕스듀오정 | 제조사: 광동제약(주) | 모양: 타원형 | 색상: 주황 | 각인: KDX | 전문의약품 | 두 개의 층으로 이루어진 황색의 장방형 필름코팅정
202302394,콕스투플러스정,안국약품(주),두 개의 층으로 이루어진 황색의 장방형 필름코팅정,타원형,주황,,AGN,,전문의약품,Cox2 Plus Tab.,1140.0,13.3,8.1,7.3,2023,콕스투플러스정 | 제조사: 안국약품(주) | 모양: 타원형 | 색상: 주황 | 각인: AGN | 전문의약품 | 두 개의 층으로 이루어진 황색의 장방형 필름코팅정
202400271,콘드럭알파정,알리코제약(주),갈색의 장방형 필름코팅정,타원형,갈색,,ΛL,800,일반의약품,Chondrug alpha Tab.,3190.0,21.4,9.1,7.4,2024,콘드럭알파정 | 제조사: 알리코제약(주) | 모양: 타원형 | 색상: 갈색 | 각인: ΛL 800 | 일반의약품 | 갈색의 장방형 필름코팅정
202300268,콘드로센정,주식회사 노바엠헬스케어,갈색의 장방형 필름코팅정,타원형,갈색,,마크,5,일반의약품,Chondro-sen Tab.,3190.0,19.9,8.8,6.8,2023,콘드로센정 | 제조사: 주식회사 노바엠헬스케어 | 모양: 타원형 | 색상: 갈색 | 각인: 마크 5 | 일반의약품 | 갈색의 장방형 필름코팅정
202401074,콘드로친정,(주)마더스제약,연한 분홍색의 타원형 필름코팅정,타원형,분홍,,MJ81,,일반의약품,chondrochin Tab.,3190.0,19.1,9.7,7.0,2024,콘드로친정 | 제조사: (주)마더스제약 | 모양: 타원형 | 색상: 분홍 | 각인: MJ81 | 일반의약품 | 연한 분홍색의 타원형 필름코팅정
202501427,콘드인정,한국프라임제약(주),갈색의 타원형 필름코팅정,타원형,갈색,,CON,DIN,일반의약품,Condin Tab.,3190.0,15.2,8.2,5.2,2025,콘드인정 | 제조사: 한국프라임제약(주) | 모양: 타원형 | 색상: 갈색 | 각인: CON DIN | 일반의약품 | 갈색의 타원형 필름코팅정
202203711,콘디에스정,경남제약(주),갈색의 장방형 필름코팅정,타원형,갈색,,KN,KC,일반의약품,Condi-S Tab.,3190.0,19.8,8.8,6.4,2022,콘디에스정 | 제조사: 경남제약(주) | 모양: 타원형 | 색상: 갈색 | 각인: KN KC | 일반의약품 | 갈색의 장방형 필름코팅정
202301790,콘맥스정,삼진제약(주),적갈색의 장방형 필름코팅정,장방형,갈색,,SJCM,,일반의약품,CHONMAX Tab,3100.0,19.8,8.7,7.8,2023,콘맥스정 | 제조사: 삼진제약(주) | 모양: 장방형 | 색상: 갈색 | 각인: SJCM | 일반의약품 | 적갈색의 장방형 필름코팅정
202401612,콘센비타프리미엄800정,일동제약(주),적갈색의 장방형 필름코팅정,타원형,갈색,,ID CM,분할선,일반의약품,Concen Vitapremium800 Tablet,3190.0,19.9,8.8,8.4,2024,콘센비타프리미엄800정 | 제조사: 일동제약(주) | 모양: 타원형 | 색상: 갈색 | 각인: ID CM 분할선 | 일반의약품 | 적갈색의 장방형 필름코팅정
202300269,콘조탑프리미엄600정,주식회사 노바엠헬스케어,갈색의 장방형 필름코팅정,타원형,갈색,,마크,11,일반의약품,Chonzo-Top Premium 600 Tab.,3190.0,19.9,8.8,6.6,2023,콘조탑프리미엄600정 | 제조사: 주식회사 노바엠헬스케어 | 모양: 타원형 | 색상: 갈색 | 각인: 마크 11 | 일반의약품 | 갈색의 장방형 필름코팅정
202502051,콘택콜드캡슐,(주)유한양행,"흰색, 적색 및 노란색의 구형과립이 충진된 상부 적색투명, 하부 무색투명한 경질캡슐",장방형,빨강,투명,YH CNC,,일반의약품,Contac Cold Capsule,1410.0,18.8,6.3,6.6,2025,"콘택콜드캡슐 | 제조사: (주)유한양행 | 모양: 장방형 | 색상: 빨강 투명 | 각인: YH CNC | 일반의약품 | 흰색, 적색 및 노란색의 구형과립이 충진된 상부 적색투명, 하부 무색투명한 경질캡슐"
202300670,콜드엔정,(주)대웅제약,하늘색의 원형 필름코팅정,원형,파랑,,CF,,일반의약품,Cold N Tab.,1140.0,9.1,9.1,4.7,2023,콜드엔정 | 제조사: (주)대웅제약 | 모양: 원형 | 색상: 파랑 | 각인: CF | 일반의약품 | 하늘색의 원형 필름코팅정
202300200,콜드원에프캡슐,원광제약(주),"갈색 분말이 충진된 상부 적갈색, 하부 흰색의 경질캡슐제",장방형,빨강,하양,콜드원F 콜드원F,,일반의약품,Coldwoon F Cap.,1140.0,21.2,7.1,7.5,2023,"콜드원에프캡슐 | 제조사: 원광제약(주) | 모양: 장방형 | 색상: 빨강 하양 | 각인: 콜드원F 콜드원F | 일반의약품 | 갈색 분말이 충진된 상부 적갈색, 하부 흰색의 경질캡슐제"
202500690,콜레시움정,(주)메디카코리아,분홍색의 장방형 필름코팅정,장방형,분홍,,CHC,,일반의약품,Cholecium Tab.,3190.0,16.2,7.9,5.0,2025,콜레시움정 | 제조사: (주)메디카코리아 | 모양: 장방형 | 색상: 분홍 | 각인: CHC | 일반의약품 | 분홍색의 장방형 필름코팅정
202301094,콜로스타정2.5밀리그램(로수바스타틴칼슘),신풍제약(주),흰색의 원형 필름코팅정,원형,하양,,마크,2.5,전문의약품,CHOLOSTAR Tab. 2.5mg,2180.0,7.1,7.1,3.7,2023,콜로스타정2.5밀리그램(로수바스타틴칼슘) | 제조사: 신풍제약(주) | 모양: 원형 | 색상: 하양 | 각인: 마크 2.5 | 전문의약품 | 흰색의 원형 필름코팅정
202501581,콜민에스정,영진약품(주),흰색의 원형 정제,원형,하양,,CMS,분할선,일반의약품,Colmin-S Tab.,1410.0,9.4,9.4,4.4,2025,콜민에스정 | 제조사: 영진약품(주) | 모양: 원형 | 색상: 하양 | 각인: CMS 분할선 | 일반의약품 | 흰색의 원형 정제
202501579,콜콜콜드연질캡슐,조아제약(주),미황색의 투명한 내용물을 함유한 노란색 투명한 타원형 연질캡슐,타원형,"노랑, 투명",,CA COLD,,일반의약품,Colcol Cold Soft Cap.,1140.0,16.1,9.3,9.3,2025,"콜콜콜드연질캡슐 | 제조사: 조아제약(주) | 모양: 타원형 | 색상: 노랑, 투명 | 각인: CA COLD | 일반의약품 | 미황색의 투명한 내용물을 함유한 노란색 투명한 타원형 연질캡슐"
202101515,콤비젯정10/10밀리그램,환인제약(주),흰색의 장방형 필름코팅정,타원형,하양,,W101,,전문의약품,.,2180.0,12.0,5.2,4.2,2021,콤비젯정10/10밀리그램 | 제조사: 환인제약(주) | 모양: 타원형 | 색상: 하양 | 각인: W101 | 전문의약품 | 흰색의 장방형 필름코팅정
202101514,콤비젯정10/20밀리그램,환인제약(주),흰색의 장방형 필름코팅정,타원형,하양,,W102,,전문의약품,.,2180.0,13.5,5.5,4.6,2021,콤비젯정10/20밀리그램 | 제조사: 환인제약(주) | 모양: 타원형 | 색상: 하양 | 각인: W102 | 전문의약품 | 흰색의 장방형 필름코팅정
202101513,콤비젯정10/40밀리그램,환인제약(주),흰색의 장방형 필름코팅정,타원형,하양,,W104,,전문의약품,.,2180.0,16.1,6.3,5.0,2021,콤비젯정10/40밀리그램 | 제조사: 환인제약(주) | 모양: 타원형 | 색상: 하양 | 각인: W104 | 전문의약품 | 흰색의 장방형 필름코팅정
202501497,쿠비트연질캡슐(쿠쿠르비트종자유엑스(15~25→1)),(주)씨엠지제약,진녹색의 유상액이 든 암갈색의 타원형 연질캡슐,타원형,갈색,,CP CB,,일반의약품,Cubit Soft caps.,2590.0,14.3,8.3,8.3,2025,쿠비트연질캡슐(쿠쿠르비트종자유엑스(15~25→1)) | 제조사: (주)씨엠지제약 | 모양: 타원형 | 색상: 갈색 | 각인: CP CB | 일반의약품 | 진녹색의 유상액이 든 암갈색의 타원형 연질캡슐
202301952,쿨노즈에프연질캡슐(펙소페나딘염산염),(주)종근당,무색 내지 연한 보라색의 투명한 내용물을 함유한 보라색의 투명한 타원형 연질캡슐,타원형,"보라, 투명",,CKDF,,일반의약품,CKD Fexofenadine hydrochloride Soft Cap.,1410.0,14.7,9.5,9.5,2023,"쿨노즈에프연질캡슐(펙소페나딘염산염) | 제조사: (주)종근당 | 모양: 타원형 | 색상: 보라, 투명 | 각인: CKDF | 일반의약품 | 무색 내지 연한 보라색의 투명한 내용물을 함유한 보라색의 투명한 타원형 연질캡슐"
202500933,큐닌타정150밀리그램(닌테다닙에실산염),일동제약(주),빨간색의 타원형 필름코팅정제,타원형,빨강,,ID n2,,"전문,희귀",Cuninta tab. 150mg,2290.0,15.2,7.8,7.0,2025,"큐닌타정150밀리그램(닌테다닙에실산염) | 제조사: 일동제약(주) | 모양: 타원형 | 색상: 빨강 | 각인: ID n2 | 전문,희귀 | 빨간색의 타원형 필름코팅정제"
202106095,큐세틴캡슐(플루옥세틴염산염),주식회사 노바엠헬스케어,"백색-회백색의 분말이 충진된 상부 녹색, 하부 미황색의 경질캡슐제",장방형,연두,노랑,NVM FO20,,전문의약품,Cuecetin capsule,1170.0,15.6,5.2,5.5,2021,"큐세틴캡슐(플루옥세틴염산염) | 제조사: 주식회사 노바엠헬스케어 | 모양: 장방형 | 색상: 연두 노랑 | 각인: NVM FO20 | 전문의약품 | 백색-회백색의 분말이 충진된 상부 녹색, 하부 미황색의 경질캡슐제"
202300511,큐어코프에이연질캡슐,아이큐어(주),미황색 또는 엷은 적색의 투명한 액상 내용물이 든 적색의 투명한 타원형 연질캡슐,타원형,"빨강, 투명",,ICCA,,일반의약품,Curecough A Soft Cap.,,12.6,7.0,7.0,2023,"큐어코프에이연질캡슐 | 제조사: 아이큐어(주) | 모양: 타원형 | 색상: 빨강, 투명 | 각인: ICCA | 일반의약품 | 미황색 또는 엷은 적색의 투명한 액상 내용물이 든 적색의 투명한 타원형 연질캡슐"
202300295,큐어코프연질캡슐,아이큐어(주),미황색의 투명한 액이 든 청색의 투명한 장방형 연질캡슐,타원형,"파랑, 투명",,ICCF,,일반의약품,Curecough Soft Cap.,,20.0,8.3,8.3,2023,"큐어코프연질캡슐 | 제조사: 아이큐어(주) | 모양: 타원형 | 색상: 파랑, 투명 | 각인: ICCF | 일반의약품 | 미황색의 투명한 액이 든 청색의 투명한 장방형 연질캡슐"
202301194,큐어코플러스연질캡슐,아이큐어(주),미적색 내지 연한 오렌지색의 투명한 액이 든 오렌지색의 투명한 장방형 연질캡슐,타원형,"주황, 투명",,ICPN,,일반의약품,Cureco Plus Soft Cap.,1140.0,25.0,8.9,8.9,2023,"큐어코플러스연질캡슐 | 제조사: 아이큐어(주) | 모양: 타원형 | 색상: 주황, 투명 | 각인: ICPN | 일반의약품 | 미적색 내지 연한 오렌지색의 투명한 액이 든 오렌지색의 투명한 장방형 연질캡슐"
